Report Number,Date Reported,Date of Occurrence,Time of Occurrence,City,Crime Code,Crime Description,Victim Age,Victim Gender,Weapon Used,Crime Domain,Police Deployed,Case Closed,Date Case Closed,Year,Month,Day,Hour,Latitude_x,Longitude_x,Latitude_y,Longitude_y,Latitude,Longitude
17201,,2021-12-17 16:00:00,18-12-2021 05:48,Pune,232,VANDALISM,69,X,Blunt Object,Other Crime,10,Yes,2022-03-18 08:00:00,2021,12,17,,18.5213738,73.8545071,18.5213738,73.8545071,18.5213738,73.8545071
17202,,2021-12-17 17:00:00,17-12-2021 23:27,Kanpur,243,ASSAULT,47,M,Unknown,Violent Crime,7,Yes,2022-01-10 17:00:00,2021,12,17,,26.4609135,80.3217588,26.4609135,80.3217588,26.4609135,80.3217588
17209,,2021-12-18 00:00:00,18-12-2021 00:13,Lucknow,239,COUNTERFEITING,43,M,Knife,Other Crime,2,Yes,2022-02-19 14:00:00,2021,12,18,,26.8381,80.9346001,26.8381,80.9346001,26.8381,80.9346001
17213,,2021-12-18 04:00:00,18-12-2021 14:17,Delhi,466,ASSAULT,16,F,Firearm,Violent Crime,14,Yes,2022-03-15 13:00:00,2021,12,18,,28.6328027,77.2197713,28.6328027,77.2197713,28.6328027,77.2197713
17214,,2021-12-18 05:00:00,18-12-2021 08:07,Ahmedabad,236,BURGLARY,59,M,Explosives,Other Crime,2,Yes,2022-01-26 06:00:00,2021,12,18,,23.0215374,72.5800568,23.0215374,72.5800568,23.0215374,72.5800568
17220,,2021-12-18 11:00:00,19-12-2021 00:15,Delhi,565,SEXUAL ASSAULT,33,X,Explosives,Violent Crime,2,Yes,2023-11-03 00:00:00,2021,12,18,,28.6328027,77.2197713,28.6328027,77.2197713,28.6328027,77.2197713
17221,,2021-12-18 12:00:00,19-12-2021 04:02,Hyderabad,428,ARSON,62,M,Unknown,Fire Accident,11,Yes,2022-01-18 03:00:00,2021,12,18,,17.360589,78.4740613,17.360589,78.4740613,17.360589,78.4740613
17222,,2021-12-18 13:00:00,19-12-2021 10:01,Bangalore,390,FRAUD,31,X,Firearm,Other Crime,15,Yes,2022-02-06 22:00:00,2021,12,18,,12.9767936,77.590082,12.9767936,77.590082,12.9767936,77.590082
17224,,2021-12-18 15:00:00,19-12-2021 02:43,Bangalore,458,ILLEGAL POSSESSION,15,X,Unknown,Other Crime,16,Yes,2022-03-01 22:00:00,2021,12,18,,12.9767936,77.590082,12.9767936,77.590082,12.9767936,77.590082
17225,,2021-12-18 16:00:00,18-12-2021 18:47,Ahmedabad,593,SHOPLIFTING,37,F,Explosives,Other Crime,16,Yes,2022-03-07 05:00:00,2021,12,18,,23.0215374,72.5800568,23.0215374,72.5800568,23.0215374,72.5800568
17226,,2021-12-18 17:00:00,19-12-2021 12:26,Pune,539,EXTORTION,39,M,Knife,Other Crime,10,Yes,2022-01-04 19:00:00,2021,12,18,,18.5213738,73.8545071,18.5213738,73.8545071,18.5213738,73.8545071
17227,,2021-12-18 18:00:00,19-12-2021 03:32,Visakhapatnam,479,ILLEGAL POSSESSION,25,M,Firearm,Other Crime,17,Yes,2022-03-08 10:00:00,2021,12,18,,17.6935526,83.2921297,17.6935526,83.2921297,17.6935526,83.2921297
17228,,2021-12-18 19:00:00,19-12-2021 10:14,Delhi,255,HOMICIDE,38,F,Firearm,Other Crime,11,Yes,2023-01-23 20:00:00,2021,12,18,,28.6328027,77.2197713,28.6328027,77.2197713,28.6328027,77.2197713
17231,,2021-12-18 22:00:00,19-12-2021 17:37,Delhi,333,ILLEGAL POSSESSION,38,F,Unknown,Other Crime,17,Yes,2022-02-27 02:00:00,2021,12,18,,28.6328027,77.2197713,28.6328027,77.2197713,28.6328027,77.2197713
17233,,2021-12-19 00:00:00,19-12-2021 16:36,Pune,377,TRAFFIC VIOLATION,42,F,Explosives,Traffic Fatality,3,Yes,2022-01-01 01:00:00,2021,12,19,,18.5213738,73.8545071,18.5213738,73.8545071,18.5213738,73.8545071
17238,,2021-12-19 05:00:00,19-12-2021 18:38,Jaipur,239,SEXUAL ASSAULT,79,F,Firearm,Violent Crime,6,Yes,2022-11-03 00:00:00,2021,12,19,,26.9154576,75.8189817,26.9154576,75.8189817,26.9154576,75.8189817
17239,,2021-12-19 06:00:00,19-12-2021 11:25,Bangalore,384,CYBERCRIME,77,M,Knife,Other Crime,15,Yes,2022-02-05 02:00:00,2021,12,19,,12.9767936,77.590082,12.9767936,77.590082,12.9767936,77.590082
17241,,2021-12-19 08:00:00,19-12-2021 11:47,Lucknow,227,IDENTITY THEFT,16,M,Poison,Violent Crime,2,Yes,2022-01-24 00:00:00,2021,12,19,,26.8381,80.9346001,26.8381,80.9346001,26.8381,80.9346001
17242,,2021-12-19 09:00:00,19-12-2021 23:50,Hyderabad,189,EXTORTION,40,X,Unknown,Other Crime,9,Yes,2022-01-30 01:00:00,2021,12,19,,17.360589,78.4740613,17.360589,78.4740613,17.360589,78.4740613
17245,,2021-12-19 12:00:00,20-12-2021 09:39,Jaipur,289,COUNTERFEITING,30,X,Firearm,Other Crime,8,Yes,2022-02-18 03:00:00,2021,12,19,,26.9154576,75.8189817,26.9154576,75.8189817,26.9154576,75.8189817
17246,,2021-12-19 13:00:00,19-12-2021 16:27,Thane,269,COUNTERFEITING,37,X,Explosives,Other Crime,14,Yes,2022-01-14 05:00:00,2021,12,19,,19.1943294,72.9701779,19.1943294,72.9701779,19.1943294,72.9701779
17247,,2021-12-19 14:00:00,20-12-2021 13:01,Nagpur,137,IDENTITY THEFT,46,X,Knife,Violent Crime,14,Yes,2022-03-04 01:00:00,2021,12,19,,21.1498134,79.0820556,21.1498134,79.0820556,21.1498134,79.0820556
17250,,2021-12-19 17:00:00,19-12-2021 20:29,Lucknow,186,IDENTITY THEFT,25,X,Unknown,Violent Crime,8,Yes,2022-02-01 16:00:00,2021,12,19,,26.8381,80.9346001,26.8381,80.9346001,26.8381,80.9346001
17251,,2021-12-19 18:00:00,20-12-2021 08:52,Ludhiana,471,SHOPLIFTING,55,M,Other,Other Crime,14,Yes,2022-03-05 17:00:00,2021,12,19,,30.9090157,75.851601,30.9090157,75.851601,30.9090157,75.851601
17254,,2021-12-19 21:00:00,20-12-2021 03:32,Ahmedabad,281,SEXUAL ASSAULT,29,X,Poison,Violent Crime,2,Yes,2022-12-20 06:00:00,2021,12,19,,23.0215374,72.5800568,23.0215374,72.5800568,23.0215374,72.5800568
17255,,2021-12-19 22:00:00,20-12-2021 11:12,Chennai,267,KIDNAPPING,46,M,Knife,Other Crime,7,Yes,2022-01-11 18:00:00,2021,12,19,,13.0836939,80.270186,13.0836939,80.270186,13.0836939,80.270186
17257,,2021-12-20 00:00:00,20-12-2021 09:25,Chennai,282,IDENTITY THEFT,69,F,Poison,Violent Crime,17,Yes,2022-02-02 19:00:00,2021,12,20,,13.0836939,80.270186,13.0836939,80.270186,13.0836939,80.270186
17259,,2021-12-20 02:00:00,20-12-2021 14:54,Pune,327,DRUG OFFENSE,44,X,Other,Other Crime,1,Yes,2022-03-06 06:00:00,2021,12,20,,18.5213738,73.8545071,18.5213738,73.8545071,18.5213738,73.8545071
17261,,2021-12-20 04:00:00,20-12-2021 21:54,Mumbai,177,ARSON,76,X,Other,Fire Accident,16,Yes,2022-01-28 16:00:00,2021,12,20,,19.054999,72.8692035,19.054999,72.8692035,19.054999,72.8692035
17265,,2021-12-20 08:00:00,21-12-2021 07:23,Kolkata,298,ROBBERY,68,X,Blunt Object,Violent Crime,7,Yes,2022-02-28 23:00:00,2021,12,20,,22.5726459,88.3638953,22.5726459,88.3638953,22.5726459,88.3638953
17269,,2021-12-20 12:00:00,21-12-2021 04:18,Patna,140,FRAUD,29,M,Firearm,Other Crime,15,Yes,2022-01-01 17:00:00,2021,12,20,,25.6093239,85.1235252,25.6093239,85.1235252,25.6093239,85.1235252
17270,,2021-12-20 13:00:00,20-12-2021 18:09,Ludhiana,238,SHOPLIFTING,63,M,Poison,Other Crime,17,Yes,2022-02-04 06:00:00,2021,12,20,,30.9090157,75.851601,30.9090157,75.851601,30.9090157,75.851601
17272,,2021-12-20 15:00:00,21-12-2021 06:10,Delhi,451,SHOPLIFTING,11,F,Unknown,Other Crime,13,Yes,2022-03-12 20:00:00,2021,12,20,,28.6328027,77.2197713,28.6328027,77.2197713,28.6328027,77.2197713
17275,,2021-12-20 18:00:00,21-12-2021 12:04,Pune,582,FIREARM OFFENSE,31,F,Unknown,Fire Accident,18,Yes,2022-03-12 03:00:00,2021,12,20,,18.5213738,73.8545071,18.5213738,73.8545071,18.5213738,73.8545071
17276,,2021-12-20 19:00:00,21-12-2021 01:24,Hyderabad,105,DOMESTIC VIOLENCE,13,X,Knife,Violent Crime,15,Yes,2022-01-11 08:00:00,2021,12,20,,17.360589,78.4740613,17.360589,78.4740613,17.360589,78.4740613
17281,,2021-12-21 00:00:00,21-12-2021 11:19,Lucknow,280,EXTORTION,38,F,Knife,Other Crime,7,Yes,2022-01-10 09:00:00,2021,12,21,,26.8381,80.9346001,26.8381,80.9346001,26.8381,80.9346001
17283,,2021-12-21 02:00:00,21-12-2021 08:27,Mumbai,125,IDENTITY THEFT,18,X,Firearm,Violent Crime,6,Yes,2022-03-06 06:00:00,2021,12,21,,19.054999,72.8692035,19.054999,72.8692035,19.054999,72.8692035
17285,,2021-12-21 04:00:00,22-12-2021 00:30,Mumbai,544,IDENTITY THEFT,33,X,Blunt Object,Violent Crime,8,Yes,2022-01-26 01:00:00,2021,12,21,,19.054999,72.8692035,19.054999,72.8692035,19.054999,72.8692035
17289,,2021-12-21 08:00:00,21-12-2021 09:26,Kolkata,384,ROBBERY,24,M,Explosives,Violent Crime,1,Yes,2022-03-18 06:00:00,2021,12,21,,22.5726459,88.3638953,22.5726459,88.3638953,22.5726459,88.3638953
17291,,2021-12-21 10:00:00,22-12-2021 03:10,Thane,271,KIDNAPPING,41,F,Knife,Other Crime,1,Yes,2022-01-02 02:00:00,2021,12,21,,19.1943294,72.9701779,19.1943294,72.9701779,19.1943294,72.9701779
17292,,2021-12-21 11:00:00,22-12-2021 00:32,Surat,587,VEHICLE - STOLEN,54,X,Firearm,Violent Crime,1,Yes,2022-03-17 04:00:00,2021,12,21,,21.2094892,72.8317058,21.2094892,72.8317058,21.2094892,72.8317058
17304,,2021-12-21 23:00:00,22-12-2021 17:40,Jaipur,386,DOMESTIC VIOLENCE,72,X,Explosives,Violent Crime,1,Yes,2022-01-12 10:00:00,2021,12,21,,26.9154576,75.8189817,26.9154576,75.8189817,26.9154576,75.8189817
17305,,2021-12-22 00:00:00,22-12-2021 04:44,Mumbai,381,ASSAULT,47,M,Explosives,Violent Crime,12,Yes,2022-02-24 16:00:00,2021,12,22,,19.054999,72.8692035,19.054999,72.8692035,19.054999,72.8692035
17306,,2021-12-22 01:00:00,22-12-2021 17:19,Ludhiana,320,IDENTITY THEFT,37,M,Poison,Violent Crime,3,Yes,2022-01-25 19:00:00,2021,12,22,,30.9090157,75.851601,30.9090157,75.851601,30.9090157,75.851601
17311,,2021-12-22 06:00:00,22-12-2021 08:45,Pune,553,PUBLIC INTOXICATION,67,X,Explosives,Other Crime,4,Yes,2022-01-02 14:00:00,2021,12,22,,18.5213738,73.8545071,18.5213738,73.8545071,18.5213738,73.8545071
17312,,2021-12-22 07:00:00,22-12-2021 19:01,Jaipur,494,TRAFFIC VIOLATION,11,M,Firearm,Traffic Fatality,12,Yes,2022-01-20 14:00:00,2021,12,22,,26.9154576,75.8189817,26.9154576,75.8189817,26.9154576,75.8189817
17316,,2021-12-22 11:00:00,22-12-2021 16:39,Mumbai,311,CYBERCRIME,24,X,Firearm,Other Crime,11,Yes,2022-02-19 18:00:00,2021,12,22,,19.054999,72.8692035,19.054999,72.8692035,19.054999,72.8692035
17324,,2021-12-22 19:00:00,23-12-2021 10:26,Delhi,447,CYBERCRIME,65,F,Blunt Object,Other Crime,18,Yes,2022-01-27 17:00:00,2021,12,22,,28.6328027,77.2197713,28.6328027,77.2197713,28.6328027,77.2197713
17325,,2021-12-22 20:00:00,23-12-2021 03:09,Thane,544,ASSAULT,26,F,Blunt Object,Violent Crime,17,Yes,2022-01-19 19:00:00,2021,12,22,,19.1943294,72.9701779,19.1943294,72.9701779,19.1943294,72.9701779
17327,,2021-12-22 22:00:00,23-12-2021 05:25,Patna,327,FIREARM OFFENSE,73,X,Unknown,Fire Accident,15,Yes,2022-03-10 18:00:00,2021,12,22,,25.6093239,85.1235252,25.6093239,85.1235252,25.6093239,85.1235252
17328,,2021-12-22 23:00:00,23-12-2021 19:20,Surat,452,IDENTITY THEFT,64,M,Poison,Violent Crime,8,Yes,2022-01-06 04:00:00,2021,12,22,,21.2094892,72.8317058,21.2094892,72.8317058,21.2094892,72.8317058
17330,,2021-12-23 01:00:00,23-12-2021 03:16,Ludhiana,525,FIREARM OFFENSE,74,X,Firearm,Fire Accident,10,Yes,2022-03-07 07:00:00,2021,12,23,,30.9090157,75.851601,30.9090157,75.851601,30.9090157,75.851601
17331,,2021-12-23 02:00:00,23-12-2021 04:19,Kolkata,316,ILLEGAL POSSESSION,62,M,Poison,Other Crime,1,Yes,2022-02-11 21:00:00,2021,12,23,,22.5726459,88.3638953,22.5726459,88.3638953,22.5726459,88.3638953
17333,,2021-12-23 04:00:00,23-12-2021 09:49,Ludhiana,261,FRAUD,56,M,Blunt Object,Other Crime,4,Yes,2022-01-07 16:00:00,2021,12,23,,30.9090157,75.851601,30.9090157,75.851601,30.9090157,75.851601
17334,,2021-12-23 05:00:00,24-12-2021 03:47,Bangalore,444,CYBERCRIME,23,F,Blunt Object,Other Crime,8,Yes,2022-03-19 20:00:00,2021,12,23,,12.9767936,77.590082,12.9767936,77.590082,12.9767936,77.590082
17335,,2021-12-23 06:00:00,23-12-2021 13:44,Chennai,124,DOMESTIC VIOLENCE,33,F,Unknown,Violent Crime,4,Yes,2022-02-17 01:00:00,2021,12,23,,13.0836939,80.270186,13.0836939,80.270186,13.0836939,80.270186
17336,,2021-12-23 07:00:00,24-12-2021 01:39,Ludhiana,155,IDENTITY THEFT,77,F,Knife,Violent Crime,4,Yes,2022-03-08 10:00:00,2021,12,23,,30.9090157,75.851601,30.9090157,75.851601,30.9090157,75.851601
17339,,2021-12-23 10:00:00,24-12-2021 07:27,Delhi,353,IDENTITY THEFT,32,X,Blunt Object,Violent Crime,1,Yes,2022-01-03 15:00:00,2021,12,23,,28.6328027,77.2197713,28.6328027,77.2197713,28.6328027,77.2197713
17340,,2021-12-23 11:00:00,23-12-2021 17:15,Jaipur,309,ROBBERY,50,F,Explosives,Violent Crime,9,Yes,2022-02-24 08:00:00,2021,12,23,,26.9154576,75.8189817,26.9154576,75.8189817,26.9154576,75.8189817
17341,,2021-12-23 12:00:00,24-12-2021 10:56,Pune,141,TRAFFIC VIOLATION,60,X,Other,Traffic Fatality,17,Yes,2022-01-18 20:00:00,2021,12,23,,18.5213738,73.8545071,18.5213738,73.8545071,18.5213738,73.8545071
17343,,2021-12-23 14:00:00,23-12-2021 18:46,Jaipur,157,ROBBERY,77,M,Blunt Object,Violent Crime,14,Yes,2022-03-26 18:00:00,2021,12,23,,26.9154576,75.8189817,26.9154576,75.8189817,26.9154576,75.8189817
17344,,2021-12-23 15:00:00,24-12-2021 01:47,Mumbai,554,ARSON,16,M,Other,Fire Accident,13,Yes,2022-01-13 17:00:00,2021,12,23,,19.054999,72.8692035,19.054999,72.8692035,19.054999,72.8692035
17346,,2021-12-23 17:00:00,24-12-2021 02:54,Kolkata,421,FRAUD,28,X,Poison,Other Crime,3,Yes,2022-03-16 08:00:00,2021,12,23,,22.5726459,88.3638953,22.5726459,88.3638953,22.5726459,88.3638953
17347,,2021-12-23 18:00:00,24-12-2021 02:53,Kolkata,418,HOMICIDE,19,M,Firearm,Other Crime,10,Yes,2022-11-28 03:00:00,2021,12,23,,22.5726459,88.3638953,22.5726459,88.3638953,22.5726459,88.3638953
17348,,2021-12-23 19:00:00,24-12-2021 04:57,Mumbai,526,BURGLARY,17,M,Poison,Other Crime,14,Yes,2022-04-28 10:00:00,2021,12,23,,19.054999,72.8692035,19.054999,72.8692035,19.054999,72.8692035
17349,,2021-12-23 20:00:00,23-12-2021 22:50,Hyderabad,488,VANDALISM,49,M,Firearm,Other Crime,11,Yes,2022-01-01 18:00:00,2021,12,23,,17.360589,78.4740613,17.360589,78.4740613,17.360589,78.4740613
17350,,2021-12-23 21:00:00,24-12-2021 08:42,Chennai,592,IDENTITY THEFT,57,F,Blunt Object,Violent Crime,5,Yes,2022-02-10 11:00:00,2021,12,23,,13.0836939,80.270186,13.0836939,80.270186,13.0836939,80.270186
17351,,2021-12-23 22:00:00,23-12-2021 22:05,Chennai,593,FIREARM OFFENSE,53,X,Knife,Fire Accident,16,Yes,2022-03-03 12:00:00,2021,12,23,,13.0836939,80.270186,13.0836939,80.270186,13.0836939,80.270186
17353,,2021-12-24 00:00:00,24-12-2021 15:48,Delhi,541,FRAUD,58,X,Knife,Other Crime,8,Yes,2022-01-21 05:00:00,2021,12,24,,28.6328027,77.2197713,28.6328027,77.2197713,28.6328027,77.2197713
17356,,2021-12-24 03:00:00,24-12-2021 23:29,Indore,141,CYBERCRIME,31,M,Blunt Object,Other Crime,11,Yes,2022-02-02 06:00:00,2021,12,24,,22.7203616,75.8681996,22.7203616,75.8681996,22.7203616,75.8681996
17357,,2021-12-24 04:00:00,24-12-2021 04:29,Mumbai,117,EXTORTION,18,M,Unknown,Other Crime,6,Yes,2022-02-14 18:00:00,2021,12,24,,19.054999,72.8692035,19.054999,72.8692035,19.054999,72.8692035
17358,,2021-12-24 05:00:00,24-12-2021 19:21,Delhi,212,DRUG OFFENSE,59,F,Explosives,Other Crime,15,Yes,2022-02-27 17:00:00,2021,12,24,,28.6328027,77.2197713,28.6328027,77.2197713,28.6328027,77.2197713
17359,,2021-12-24 06:00:00,24-12-2021 18:58,Mumbai,434,IDENTITY THEFT,12,X,Unknown,Violent Crime,13,Yes,2022-03-01 12:00:00,2021,12,24,,19.054999,72.8692035,19.054999,72.8692035,19.054999,72.8692035
17361,,2021-12-24 08:00:00,24-12-2021 15:41,Delhi,337,DOMESTIC VIOLENCE,65,M,Blunt Object,Violent Crime,15,Yes,2022-02-20 01:00:00,2021,12,24,,28.6328027,77.2197713,28.6328027,77.2197713,28.6328027,77.2197713
17362,,2021-12-24 09:00:00,24-12-2021 13:47,Delhi,240,FRAUD,72,M,Firearm,Other Crime,10,Yes,2022-03-24 13:00:00,2021,12,24,,28.6328027,77.2197713,28.6328027,77.2197713,28.6328027,77.2197713
17365,,2021-12-24 12:00:00,24-12-2021 13:15,Bangalore,166,KIDNAPPING,40,X,Explosives,Other Crime,13,Yes,2022-02-17 02:00:00,2021,12,24,,12.9767936,77.590082,12.9767936,77.590082,12.9767936,77.590082
17367,,2021-12-24 14:00:00,25-12-2021 05:44,Hyderabad,531,VEHICLE - STOLEN,56,X,Poison,Violent Crime,4,Yes,2022-01-08 14:00:00,2021,12,24,,17.360589,78.4740613,17.360589,78.4740613,17.360589,78.4740613
17369,,2021-12-24 16:00:00,25-12-2021 01:09,Bhopal,372,IDENTITY THEFT,57,F,Blunt Object,Violent Crime,10,Yes,2022-01-28 22:00:00,2021,12,24,,23.2584857,77.401989,23.2584857,77.401989,23.2584857,77.401989
17370,,2021-12-24 17:00:00,24-12-2021 22:46,Bangalore,459,COUNTERFEITING,67,F,Knife,Other Crime,19,Yes,2022-01-14 20:00:00,2021,12,24,,12.9767936,77.590082,12.9767936,77.590082,12.9767936,77.590082
17371,,2021-12-24 18:00:00,24-12-2021 19:26,Visakhapatnam,356,TRAFFIC VIOLATION,44,X,Other,Traffic Fatality,11,Yes,2022-01-19 19:00:00,2021,12,24,,17.6935526,83.2921297,17.6935526,83.2921297,17.6935526,83.2921297
17373,,2021-12-24 20:00:00,25-12-2021 16:44,Visakhapatnam,585,ILLEGAL POSSESSION,33,F,Other,Other Crime,12,Yes,2022-01-08 17:00:00,2021,12,24,,17.6935526,83.2921297,17.6935526,83.2921297,17.6935526,83.2921297
17375,,2021-12-24 22:00:00,25-12-2021 16:01,Lucknow,566,CYBERCRIME,13,X,Blunt Object,Other Crime,10,Yes,2022-03-12 19:00:00,2021,12,24,,26.8381,80.9346001,26.8381,80.9346001,26.8381,80.9346001
17376,,2021-12-24 23:00:00,25-12-2021 10:09,Thane,445,SEXUAL ASSAULT,64,X,Knife,Violent Crime,16,Yes,2023-07-20 20:00:00,2021,12,24,,19.1943294,72.9701779,19.1943294,72.9701779,19.1943294,72.9701779
17378,,2021-12-25 01:00:00,25-12-2021 18:11,Indore,340,ASSAULT,41,F,Poison,Violent Crime,13,Yes,2022-03-01 22:00:00,2021,12,25,,22.7203616,75.8681996,22.7203616,75.8681996,22.7203616,75.8681996
17385,,2021-12-25 08:00:00,26-12-2021 04:57,Mumbai,403,VEHICLE - STOLEN,20,X,Other,Violent Crime,17,Yes,2022-02-19 00:00:00,2021,12,25,,19.054999,72.8692035,19.054999,72.8692035,19.054999,72.8692035
17387,,2021-12-25 10:00:00,25-12-2021 18:18,Delhi,355,HOMICIDE,32,X,Poison,Other Crime,1,Yes,2023-02-09 19:00:00,2021,12,25,,28.6328027,77.2197713,28.6328027,77.2197713,28.6328027,77.2197713
17391,,2021-12-25 14:00:00,25-12-2021 21:56,Chennai,301,FRAUD,31,M,Poison,Other Crime,6,Yes,2022-03-20 21:00:00,2021,12,25,,13.0836939,80.270186,13.0836939,80.270186,13.0836939,80.270186
17397,,2021-12-25 20:00:00,26-12-2021 03:44,Lucknow,495,HOMICIDE,56,M,Firearm,Other Crime,18,Yes,2023-07-31 03:00:00,2021,12,25,,26.8381,80.9346001,26.8381,80.9346001,26.8381,80.9346001
17398,,2021-12-25 21:00:00,26-12-2021 12:17,Pune,563,COUNTERFEITING,68,M,Poison,Other Crime,4,Yes,2022-02-03 04:00:00,2021,12,25,,18.5213738,73.8545071,18.5213738,73.8545071,18.5213738,73.8545071
17404,,2021-12-26 03:00:00,26-12-2021 09:31,Mumbai,423,COUNTERFEITING,42,F,Firearm,Other Crime,12,Yes,2022-02-04 07:00:00,2021,12,26,,19.054999,72.8692035,19.054999,72.8692035,19.054999,72.8692035
17408,,2021-12-26 07:00:00,26-12-2021 11:32,Ahmedabad,556,DOMESTIC VIOLENCE,17,M,Unknown,Violent Crime,12,Yes,2022-02-10 12:00:00,2021,12,26,,23.0215374,72.5800568,23.0215374,72.5800568,23.0215374,72.5800568
17409,,2021-12-26 08:00:00,26-12-2021 17:41,Ghaziabad,331,PUBLIC INTOXICATION,79,X,Other,Other Crime,6,Yes,2022-01-01 23:00:00,2021,12,26,,28.7749966,77.4586967,28.7749966,77.4586967,28.7749966,77.4586967
17410,,2021-12-26 09:00:00,27-12-2021 01:08,Thane,585,KIDNAPPING,25,F,Firearm,Other Crime,15,Yes,2022-02-15 12:00:00,2021,12,26,,19.1943294,72.9701779,19.1943294,72.9701779,19.1943294,72.9701779
17413,,2021-12-26 12:00:00,26-12-2021 19:46,Delhi,148,COUNTERFEITING,16,X,Knife,Other Crime,4,Yes,2022-01-09 19:00:00,2021,12,26,,28.6328027,77.2197713,28.6328027,77.2197713,28.6328027,77.2197713
17416,,2021-12-26 15:00:00,27-12-2021 06:23,Mumbai,259,CYBERCRIME,43,F,Firearm,Other Crime,15,Yes,2022-03-11 04:00:00,2021,12,26,,19.054999,72.8692035,19.054999,72.8692035,19.054999,72.8692035
17417,,2021-12-26 16:00:00,26-12-2021 20:16,Hyderabad,535,VANDALISM,32,X,Firearm,Other Crime,2,Yes,2022-03-01 19:00:00,2021,12,26,,17.360589,78.4740613,17.360589,78.4740613,17.360589,78.4740613
17418,,2021-12-26 17:00:00,27-12-2021 04:07,Nagpur,275,PUBLIC INTOXICATION,15,M,Unknown,Other Crime,8,Yes,2022-01-15 09:00:00,2021,12,26,,21.1498134,79.0820556,21.1498134,79.0820556,21.1498134,79.0820556
17419,,2021-12-26 18:00:00,27-12-2021 02:32,Chennai,536,FRAUD,25,F,Explosives,Other Crime,12,Yes,2022-02-21 19:00:00,2021,12,26,,13.0836939,80.270186,13.0836939,80.270186,13.0836939,80.270186
17421,,2021-12-26 20:00:00,27-12-2021 15:21,Vasai,112,FRAUD,46,M,Blunt Object,Other Crime,3,Yes,2022-01-25 22:00:00,2021,12,26,,19.3428238,72.805441,19.3428238,72.805441,19.3428238,72.805441
17424,,2021-12-26 23:00:00,27-12-2021 15:38,Bangalore,420,KIDNAPPING,31,M,Poison,Other Crime,5,Yes,2022-02-03 18:00:00,2021,12,26,,12.9767936,77.590082,12.9767936,77.590082,12.9767936,77.590082
17425,,2021-12-27 00:00:00,27-12-2021 03:04,Delhi,404,SEXUAL ASSAULT,66,X,Poison,Violent Crime,7,Yes,2022-07-26 05:00:00,2021,12,27,,28.6328027,77.2197713,28.6328027,77.2197713,28.6328027,77.2197713
17427,,2021-12-27 02:00:00,27-12-2021 11:57,Mumbai,579,HOMICIDE,35,X,Firearm,Other Crime,18,Yes,2023-12-07 23:00:00,2021,12,27,,19.054999,72.8692035,19.054999,72.8692035,19.054999,72.8692035
17430,,2021-12-27 05:00:00,27-12-2021 05:38,Delhi,518,FRAUD,31,F,Knife,Other Crime,5,Yes,2022-01-17 11:00:00,2021,12,27,,28.6328027,77.2197713,28.6328027,77.2197713,28.6328027,77.2197713
17433,,2021-12-27 08:00:00,28-12-2021 00:51,Nagpur,102,HOMICIDE,37,F,Other,Other Crime,5,Yes,2023-02-17 17:00:00,2021,12,27,,21.1498134,79.0820556,21.1498134,79.0820556,21.1498134,79.0820556
17434,,2021-12-27 09:00:00,27-12-2021 18:35,Nagpur,280,PUBLIC INTOXICATION,40,F,Poison,Other Crime,12,Yes,2022-01-09 02:00:00,2021,12,27,,21.1498134,79.0820556,21.1498134,79.0820556,21.1498134,79.0820556
17439,,2021-12-27 14:00:00,28-12-2021 12:33,Delhi,255,PUBLIC INTOXICATION,17,F,Blunt Object,Other Crime,11,Yes,2022-01-26 18:00:00,2021,12,27,,28.6328027,77.2197713,28.6328027,77.2197713,28.6328027,77.2197713
17440,,2021-12-27 15:00:00,28-12-2021 12:58,Nagpur,425,DRUG OFFENSE,35,X,Unknown,Other Crime,6,Yes,2022-03-01 09:00:00,2021,12,27,,21.1498134,79.0820556,21.1498134,79.0820556,21.1498134,79.0820556
17441,,2021-12-27 16:00:00,28-12-2021 14:35,Ahmedabad,250,ASSAULT,10,M,Other,Violent Crime,8,Yes,2022-02-25 09:00:00,2021,12,27,,23.0215374,72.5800568,23.0215374,72.5800568,23.0215374,72.5800568
17442,,2021-12-27 17:00:00,28-12-2021 13:50,Nagpur,506,EXTORTION,47,F,Poison,Other Crime,10,Yes,2022-02-26 01:00:00,2021,12,27,,21.1498134,79.0820556,21.1498134,79.0820556,21.1498134,79.0820556
17444,,2021-12-27 19:00:00,28-12-2021 06:23,Pune,161,ASSAULT,54,X,Unknown,Violent Crime,6,Yes,2022-03-22 15:00:00,2021,12,27,,18.5213738,73.8545071,18.5213738,73.8545071,18.5213738,73.8545071
17449,,2021-12-28 00:00:00,28-12-2021 18:17,Delhi,464,ILLEGAL POSSESSION,66,F,Blunt Object,Other Crime,14,Yes,2022-01-27 08:00:00,2021,12,28,,28.6328027,77.2197713,28.6328027,77.2197713,28.6328027,77.2197713
17451,,2021-12-28 02:00:00,28-12-2021 04:25,Lucknow,183,PUBLIC INTOXICATION,75,F,Unknown,Other Crime,6,Yes,2022-01-27 11:00:00,2021,12,28,,26.8381,80.9346001,26.8381,80.9346001,26.8381,80.9346001
